Time (sec),Rotation_X (deg),Height_Z (mm)
274.000,3.427,7.713
274.033,3.429,7.721
274.067,3.429,7.721
274.100,3.429,7.721
274.133,3.442,7.723
274.167,3.442,7.429
274.200,3.442,7.429
274.233,3.450,7.455
274.267,3.450,7.455
274.300,3.450,7.455
274.333,3.450,7.455
274.367,3.450,7.455
274.400,3.459,7.490
274.433,3.465,7.519
274.467,3.477,7.544
274.500,3.477,7.544
274.533,3.477,7.544
274.567,3.486,7.568
274.600,3.486,7.309
274.633,3.486,7.309
274.667,3.502,7.352
274.700,3.502,7.352
274.733,3.502,7.352
274.767,3.502,7.352
274.800,3.502,7.352
274.833,3.512,7.385
274.867,3.512,7.385
274.900,3.516,7.420
274.933,3.517,7.441
274.967,3.517,7.441
275.000,3.524,7.460
275.033,3.524,7.460
275.067,3.524,7.460
275.100,3.524,7.460
275.133,3.524,7.460
275.167,3.523,7.469
275.200,3.523,7.469
275.233,3.525,7.475
275.267,3.528,7.481
275.300,3.528,7.481
275.333,3.528,7.481
275.367,3.528,7.475
275.400,3.528,7.475
275.433,3.528,7.266
275.467,3.528,7.266
275.500,3.528,7.266
275.533,3.528,7.081
275.567,3.528,7.081
275.600,3.527,7.107
275.633,3.533,7.130
275.667,3.533,7.130
275.700,3.540,7.149
275.733,3.540,7.149
275.767,3.540,7.149
275.800,3.543,7.162
275.833,3.543,7.162
275.867,3.543,7.162
275.900,3.546,7.173
275.933,3.546,7.173
275.967,3.543,7.185
276.000,3.544,7.187
276.033,3.544,7.187
276.067,3.548,7.182
276.100,3.553,7.179
276.133,3.549,7.184
276.167,3.545,7.183
276.200,3.545,7.183
276.233,3.545,7.183
276.267,3.537,7.179
276.300,3.534,7.179
276.333,3.531,7.181
276.367,3.531,7.181
276.400,3.529,7.171
276.433,3.532,7.152
276.467,3.531,7.131
276.500,3.531,7.117
276.533,3.533,7.108
276.567,3.540,7.100
276.600,3.540,7.100
276.633,3.540,7.100
276.667,3.540,7.100
276.700,3.541,7.093
276.733,3.541,7.093
276.767,3.541,7.093
276.800,3.541,7.093
276.833,3.541,7.093
276.867,3.541,7.093
276.900,3.535,7.071
276.933,3.535,7.071
276.967,3.535,7.071
277.000,3.535,7.071
277.033,3.535,7.071
277.067,3.535,7.071
277.100,3.535,6.991
277.133,3.535,6.919
277.167,3.535,6.919
277.200,3.536,6.908
277.233,3.536,6.908
277.267,3.536,6.908
277.300,3.535,6.899
277.333,3.535,6.899
277.367,3.539,6.879
277.400,3.539,6.879
277.433,3.539,6.879
277.467,3.540,6.862
277.500,3.540,6.862
277.533,3.540,6.862
277.567,3.540,6.862
277.600,3.540,6.862
277.633,3.538,6.833
277.667,3.538,6.833
277.700,3.534,6.804
277.733,3.534,6.804
277.767,3.534,6.804
277.800,3.531,6.775
277.833,3.530,6.748
277.867,3.524,6.719
277.900,3.524,6.719
277.933,3.517,6.685
277.967,3.517,6.685
278.000,3.514,6.658
278.033,3.514,6.635
278.067,3.514,6.635
278.100,3.514,6.635
278.133,3.514,6.635
278.167,3.514,6.635
278.200,3.514,6.635
278.233,3.514,6.635
278.267,3.517,6.614
278.300,3.516,6.599
278.333,3.516,6.599
278.367,3.522,6.578
278.400,3.522,6.578
278.433,3.524,6.543
278.467,3.524,6.543
278.500,3.523,6.526
278.533,3.522,6.508
278.567,3.528,6.496
278.600,3.528,6.465
278.633,3.528,6.465
278.667,3.528,6.465
278.700,3.507,6.423
278.733,3.491,6.377
278.767,3.482,6.343
278.800,3.482,6.343
278.833,3.482,6.343
278.867,3.482,6.343
278.900,3.477,6.309
278.933,3.477,6.309
278.967,3.477,6.309
279.000,3.477,6.309
279.033,3.477,6.309
279.067,3.477,6.309
279.100,3.470,6.273
279.133,3.470,6.273
279.167,3.470,6.273
279.200,3.470,6.273
279.233,3.456,6.232
279.267,3.444,6.191
279.300,3.444,6.191
279.333,3.444,6.191
279.367,3.427,6.155
279.400,3.410,6.123
279.433,3.410,6.123
279.467,3.410,6.123
279.500,3.410,6.123
279.533,3.396,6.096
279.567,3.382,6.070
279.600,3.382,6.070
279.633,3.382,6.070
279.667,3.382,6.268
279.700,3.382,6.268
279.733,3.382,6.268
279.767,3.382,6.268
279.800,3.382,6.268
279.833,3.369,6.229
279.867,3.359,6.193
279.900,3.349,6.162
279.933,3.349,6.162
279.967,3.339,6.131
280.000,3.339,6.131
280.033,3.337,6.100
280.067,3.337,6.100
280.100,3.337,6.100
280.133,3.324,6.085
280.167,3.314,6.068
280.200,3.314,6.068
280.233,3.314,6.068
280.267,3.314,6.068
280.300,3.314,6.065
280.333,3.314,6.065
280.367,3.314,6.065
280.400,3.314,6.065
280.433,3.314,6.065
280.467,3.314,6.054
280.500,3.314,6.054
280.533,3.314,6.054
280.567,3.318,6.059
280.600,3.325,6.064
280.633,3.325,6.064
280.667,3.325,6.064
280.700,3.332,6.066
280.733,3.332,6.066
280.767,3.332,6.071
280.800,3.341,6.070
280.833,3.341,6.070
280.867,3.341,6.070
280.900,3.341,6.251
280.933,3.341,6.411
280.967,3.341,6.411
281.000,3.351,6.391
281.033,3.351,6.391
281.067,3.351,6.391
281.100,3.361,6.389
281.133,3.368,6.381
281.167,3.368,6.381
281.200,3.368,6.381
281.233,3.368,6.381
281.267,3.368,6.381
281.300,3.368,6.381
281.333,3.379,6.387
281.367,3.379,6.387
281.400,3.379,6.387
281.433,3.391,6.398
281.467,3.391,6.398
281.500,3.391,6.398
281.533,3.405,6.414
281.567,3.419,6.428
281.600,3.419,6.428
281.633,3.431,6.438
281.667,3.431,6.438
281.700,3.431,6.550
281.733,3.431,6.550
281.767,3.437,6.546
281.800,3.437,6.546
281.833,3.437,6.546
281.867,3.437,6.546
281.900,3.437,6.546
281.933,3.437,6.546
281.967,3.437,6.546
282.000,3.437,6.546
282.033,3.437,6.546
282.067,3.437,6.546
282.100,3.442,6.562
282.133,3.442,6.562
282.167,3.442,6.562
282.200,3.456,6.575
282.233,3.468,6.588
282.267,3.468,6.588
282.300,3.475,6.599
282.333,3.475,6.599
282.367,3.475,6.599
282.400,3.475,6.599
282.433,3.475,6.599
282.467,3.475,6.599
282.500,3.475,6.599
282.533,3.475,6.599
282.567,3.475,6.599
282.600,3.475,6.686
282.633,3.491,6.706
282.667,3.491,6.706
282.700,3.503,6.729
282.733,3.503,6.729
282.767,3.503,6.729
282.800,3.503,6.729
282.833,3.503,6.793
282.867,3.515,6.812
282.900,3.515,6.812
282.933,3.515,6.812
282.967,3.515,6.812
283.000,3.515,6.812
283.033,3.515,6.812
283.067,3.533,6.842
283.100,3.533,6.842
283.133,3.545,6.870
283.167,3.545,6.870
283.200,3.566,6.891
283.233,3.581,6.921
283.267,3.581,6.921
283.300,3.581,6.921
283.333,3.589,6.949
283.367,3.589,6.949
283.400,3.589,6.949
283.433,3.589,6.949
283.467,3.609,6.977
283.500,3.609,6.977
283.533,3.622,7.006
283.567,3.632,7.031
283.600,3.632,7.031
283.633,3.643,7.057
283.667,3.643,7.057
283.700,3.643,7.057
283.733,3.651,7.082
283.767,3.651,7.082
283.800,3.651,7.082
283.833,3.651,7.082
283.867,3.651,7.082
283.900,3.651,7.082
283.933,3.651,7.082
283.967,3.667,7.120
284.000,3.667,7.120
284.033,3.667,7.120
284.067,3.667,7.120
284.100,3.683,7.158
284.133,3.683,7.130
284.167,3.683,7.112
284.200,3.699,7.162
284.233,3.699,7.162
284.267,3.699,7.132
284.300,3.699,7.132
284.333,3.716,7.193
284.367,3.716,7.193
284.400,3.716,7.193
284.433,3.716,7.193
284.467,3.716,7.193
284.500,3.716,7.193
284.533,3.716,7.193
284.567,3.738,7.272
284.600,3.738,7.272
284.633,3.771,7.343
284.667,3.771,7.343
284.700,3.790,7.416
284.733,3.790,7.416
284.767,3.790,7.416
284.800,3.818,7.481
284.833,3.841,7.543
284.867,3.856,7.596
284.900,3.870,7.644
284.933,3.870,7.644
284.967,3.889,7.685
285.000,3.889,7.685
285.033,3.903,7.739
285.067,3.903,7.739
285.100,3.903,7.739
285.133,3.903,7.739
285.167,3.903,7.739
285.200,3.903,7.739
285.233,3.921,7.794
285.267,3.937,7.851
285.300,3.937,7.851
285.333,3.954,7.899
285.367,3.954,7.899
285.400,3.954,7.730
285.433,3.954,7.574
285.467,3.973,7.663
285.500,3.973,7.663
285.533,3.993,7.752
285.567,3.993,7.752
285.600,3.993,7.752
285.633,3.993,7.752
285.667,3.993,7.752
285.700,4.004,7.809
285.733,4.012,7.871
285.767,4.012,7.871
285.800,4.012,7.871
285.833,4.029,7.928
285.867,4.029,7.928
285.900,4.029,7.928
285.933,4.029,7.928
285.967,4.029,7.928
286.000,4.035,7.976
286.033,4.035,7.976
286.067,4.042,8.025
286.100,4.042,8.025
286.133,4.042,8.025
286.167,4.054,8.080
286.200,4.054,7.884
286.233,4.054,7.884
286.267,4.054,7.884
286.300,4.054,7.884
286.333,4.060,7.950
286.367,4.060,7.950
286.400,4.065,8.035
286.433,4.065,7.807
286.467,4.065,7.807
286.500,4.065,7.807
286.533,4.092,7.913
286.567,4.108,8.015
286.600,4.120,8.110
286.633,4.120,8.110
286.667,4.120,8.110
286.700,3.236,8.110
286.733,3.236,8.110
286.767,3.349,8.198
286.800,3.349,8.198
286.833,3.349,8.198
286.867,3.349,8.198
286.900,3.349,7.918
286.933,3.451,8.020
286.967,3.451,8.020
287.000,3.548,8.119
287.033,3.631,8.209
287.067,3.703,8.290
287.100,3.703,8.290
287.133,3.776,8.349
287.167,3.839,8.399
287.200,3.886,8.449
287.233,3.886,8.449
287.267,3.936,8.488
287.300,3.979,8.525
287.333,4.019,8.558
287.367,4.064,8.583
287.400,4.086,8.613
287.433,4.121,8.623
287.467,4.121,8.623
287.500,4.121,8.623
287.533,4.121,8.623
287.567,4.121,8.623
287.600,4.121,8.623
287.633,4.121,8.623
287.667,4.141,8.632
287.700,4.141,8.632
287.733,4.159,8.639
287.767,4.175,8.642
287.800,4.200,8.633
287.833,4.200,8.633
287.867,4.200,8.633
287.900,4.200,8.633
287.933,4.217,8.626
287.967,4.217,8.626
288.000,4.217,8.626
288.033,4.228,8.620
288.067,4.228,8.620
288.100,4.228,8.620
288.133,4.242,8.598
288.167,4.242,8.598
288.200,4.242,8.598
288.233,4.242,8.598
288.267,4.254,8.577
288.300,4.256,8.558
288.333,4.266,8.534
288.367,4.266,8.534
288.400,4.266,8.289
288.433,4.272,8.286
288.467,4.272,8.286
288.500,4.280,8.282
288.533,4.280,8.066
288.567,4.280,8.066
288.600,4.280,8.066
288.633,4.280,8.066
288.667,4.280,8.066
288.700,4.280,8.066
288.733,4.278,8.070
288.767,4.278,7.894
288.800,4.278,7.894
288.833,4.278,7.894
288.867,4.288,7.910
288.900,4.288,7.910
288.933,4.292,7.926
288.967,4.292,7.926
289.000,4.298,7.940
289.033,4.298,7.940
289.067,4.298,7.940
289.100,4.298,7.940
289.133,4.298,7.940
289.167,4.298,7.940
289.200,4.300,7.952
289.233,4.305,7.953
289.267,4.314,7.952
289.300,4.313,7.955
289.333,4.313,7.955
289.367,4.314,7.956
289.400,4.314,7.956
289.433,4.314,7.956
289.467,4.314,7.956
289.500,4.319,7.948
289.533,4.319,7.948
289.567,4.326,7.943
289.600,4.324,7.940
289.633,4.322,7.935
289.667,4.329,7.927
289.700,4.329,7.927
289.733,4.329,7.927
289.767,4.337,7.917
289.800,4.341,7.913
289.833,4.341,7.913
289.867,4.338,7.911
289.900,4.338,7.911
289.933,4.343,7.901
289.967,4.343,7.901
290.000,4.349,7.893
290.033,4.349,7.893
290.067,4.349,7.893
290.100,4.349,7.893
290.133,4.353,7.880
290.167,4.353,7.809
290.200,4.359,7.800
290.233,4.359,7.800
290.267,4.361,7.790
290.300,4.361,7.790
290.333,4.361,7.790
290.367,4.361,7.790
290.400,4.361,7.790
290.433,4.361,7.790
290.467,4.361,7.790
290.500,4.361,7.790
290.533,4.361,7.790
290.567,4.361,7.790
290.600,4.359,7.765
290.633,4.359,7.765
290.667,4.359,7.765
290.700,4.359,7.765
290.733,4.361,7.743
290.767,4.361,7.743
290.800,4.361,7.743
290.833,4.361,7.743
290.867,4.361,7.743
290.900,4.369,7.716
290.933,4.369,7.716
290.967,4.369,7.716
291.000,4.373,7.686
291.033,4.373,7.686
291.067,4.373,7.686
291.100,4.373,7.686
291.133,4.372,7.656
291.167,4.372,7.656
291.200,4.372,7.656
291.233,4.372,7.656
291.267,4.372,7.656
291.300,4.378,7.627
291.333,4.378,7.627
291.367,4.378,7.627
291.400,4.378,7.627
291.433,4.378,7.588
291.467,4.379,7.555
291.500,4.379,7.555
291.533,4.379,7.555
291.567,4.379,7.555
291.600,4.379,7.555
291.633,4.379,7.555
291.667,4.379,7.605
291.700,4.385,7.561
291.733,4.389,7.520
291.767,4.389,7.520
291.800,4.389,7.584
291.833,4.394,7.520
291.867,4.400,7.462
291.900,4.400,7.462
291.933,4.400,7.531
291.967,4.400,7.531
292.000,4.400,7.531
292.033,4.400,7.531
292.067,4.400,7.531
292.100,4.400,7.459
292.133,4.397,7.395
292.167,4.397,7.336
292.200,4.397,7.336
292.233,4.397,7.336
292.267,4.397,7.336
292.300,4.397,7.336
292.333,4.397,7.336
292.367,4.397,7.336
292.400,4.397,7.336
292.433,4.397,7.336
292.467,4.397,7.466
292.500,4.397,7.466
292.533,4.397,7.466
292.567,4.397,7.583
292.600,4.397,7.583
292.633,4.390,7.503
292.667,4.390,7.503
292.700,4.390,7.503
292.733,4.390,7.503
292.767,4.390,7.623
292.800,4.390,7.623
292.833,4.390,7.623
292.867,4.390,7.623
292.900,4.390,7.623
292.933,4.390,7.623
292.967,4.390,7.733
293.000,4.390,7.733
293.033,4.390,7.824
293.067,4.383,7.704
293.100,4.383,7.704
293.133,4.383,7.801
293.167,4.383,7.801
293.200,4.364,7.682
293.233,4.364,7.682
293.267,4.351,7.577
293.300,4.351,7.577
293.333,4.351,7.577
293.367,4.351,7.577
293.400,4.351,7.577
293.433,4.351,7.577
293.467,3.530,7.577
293.500,3.530,7.577
293.533,3.530,7.577
293.567,3.530,7.577
293.600,3.530,7.577
293.633,3.600,7.476
293.667,3.666,7.379
293.700,3.717,7.299
293.733,3.717,7.299
293.767,3.717,7.299
293.800,3.757,7.228
293.833,3.757,7.228
293.867,3.796,7.157
293.900,3.796,7.157
293.933,3.832,7.090
293.967,3.832,7.090
294.000,3.832,7.090
294.033,3.864,7.026
294.067,3.864,7.026
294.100,3.864,7.026
294.133,3.864,7.200
294.167,3.886,7.124
294.200,3.909,7.051
294.233,3.909,7.051
294.267,3.933,6.983
294.300,3.947,6.927
294.333,3.956,6.883
294.367,3.956,6.883
294.400,3.965,6.841
294.433,3.965,6.841
294.467,3.965,6.841
294.500,3.976,6.796
294.533,3.976,6.796
294.567,3.976,6.796
294.600,3.976,6.796
294.633,3.980,6.757
294.667,3.982,6.722
294.700,3.974,6.698
294.733,3.974,6.698
294.767,3.967,6.665
294.800,3.967,6.665
294.833,3.973,6.622
294.867,3.978,6.582
294.900,3.978,6.582
294.933,3.978,6.582
294.967,3.970,6.554
295.000,3.970,6.554
295.033,3.970,6.554
295.067,3.970,6.554
295.100,3.963,6.527
295.133,3.945,6.514
295.167,3.844,6.592
295.200,3.797,6.576
295.233,3.797,6.576
295.267,3.790,6.536
295.300,3.760,6.542
295.333,3.760,6.542
295.367,3.760,6.542
295.400,3.760,6.542
295.433,3.760,6.756
295.467,3.760,6.945
295.500,3.760,6.945
295.533,3.760,7.122
295.567,3.760,7.122
295.600,3.761,7.023
295.633,3.761,7.023
295.667,3.761,7.023
295.700,3.761,7.023
295.733,3.758,6.938
295.767,3.758,6.938
295.800,3.765,6.853
295.833,3.765,6.853
295.867,3.765,6.853
295.900,3.765,6.853
295.933,3.765,6.853
295.967,3.768,6.778
296.000,3.768,6.778
296.033,3.765,6.714
296.067,3.765,6.714
296.100,3.765,6.714
296.133,3.765,6.714
296.167,3.765,6.714
296.200,3.765,6.714
296.233,3.767,6.656
296.267,3.767,6.656
296.300,3.773,6.603
296.333,3.773,6.603
296.367,3.776,6.556
296.400,3.776,6.556
296.433,3.782,6.508
296.467,3.782,6.508
296.500,3.782,6.508
296.533,3.782,6.715
296.567,3.782,6.715
296.600,3.782,6.715
296.633,3.782,6.715
296.667,3.782,6.715
296.700,3.782,6.906
296.733,3.782,6.906
296.767,3.782,6.906
296.800,3.782,6.906
296.833,3.787,6.830
296.867,3.787,6.830
296.900,3.787,6.830
296.933,3.795,6.760
296.967,3.795,6.760
297.000,3.795,6.760
297.033,3.795,6.760
297.067,3.804,6.699
297.100,3.804,6.699
297.133,3.804,6.699
297.167,3.808,6.651
297.200,3.808,6.651
297.233,3.808,6.651
297.267,3.819,6.605
297.300,3.828,6.565
297.333,3.837,6.528
297.367,3.846,6.497
297.400,3.846,6.497
297.433,3.858,6.464
297.467,3.858,6.464
297.500,3.872,6.443
297.533,3.872,6.443
297.567,3.872,6.443
297.600,3.872,6.443
297.633,3.872,6.645
297.667,3.872,6.645
297.700,3.872,6.645
297.733,3.872,6.645
297.767,3.872,6.645
297.800,3.872,6.645
297.833,3.892,6.614
297.867,3.910,6.587
297.900,3.910,6.765
297.933,3.929,6.721
297.967,3.929,6.721
298.000,3.929,6.883
298.033,3.929,6.883
298.067,3.952,6.836
298.100,3.952,6.836
298.133,3.952,6.836
298.167,3.952,6.836
298.200,3.952,6.836
298.233,3.978,6.801
298.267,3.978,6.801
298.300,3.978,6.801
298.333,4.004,6.776
298.367,4.031,6.750
298.400,4.059,6.728
298.433,4.059,6.728
298.467,4.078,6.713
298.500,4.097,6.697
298.533,4.097,6.697
298.567,4.097,6.697
298.600,4.097,6.853
298.633,4.097,6.853
298.667,4.097,6.853
298.700,4.097,6.853
298.733,4.097,6.853
298.767,4.125,6.835
298.800,4.125,6.835
298.833,4.154,6.826
298.867,4.179,6.820
298.900,4.179,6.820
298.933,4.179,6.820
298.967,4.204,6.815
299.000,4.204,6.815
299.033,4.227,6.815
299.067,4.227,6.815
299.100,4.250,6.818
299.133,4.250,6.970
299.167,4.250,7.113
299.200,4.250,7.113
299.233,4.250,7.113
299.267,4.273,7.094
299.300,4.273,7.094
299.333,4.273,7.094
299.367,4.273,7.094
299.400,4.273,7.094
299.433,4.300,7.079
299.467,4.300,7.079
299.500,4.300,7.079
299.533,4.300,7.079
299.567,4.327,7.068
299.600,4.355,7.059
299.633,4.355,7.059
299.667,4.355,7.059
299.700,4.383,7.058
299.733,4.383,7.058
299.767,4.411,7.063
299.800,4.437,7.070
299.833,4.437,7.197
299.867,4.437,7.197
299.900,4.462,7.192
299.933,4.462,7.192
299.967,4.462,7.192
300.000,4.462,7.192
300.033,4.462,7.192
300.067,4.462,7.192
300.100,4.462,7.192
300.133,4.490,7.199
300.167,4.490,7.199
300.200,4.523,7.209
300.233,4.523,7.209
300.267,4.550,7.225
300.300,4.550,7.225
300.333,4.582,7.240
300.367,4.609,7.250
300.400,4.609,7.250
300.433,4.609,7.250
300.467,4.609,7.250
300.500,4.637,7.265
300.533,4.637,7.265
300.567,4.637,7.265
300.600,4.637,7.265
300.633,4.645,7.298
300.667,4.645,7.298
300.700,4.645,7.298
300.733,4.645,7.298
300.767,4.645,7.298
300.800,4.650,7.328
300.833,4.650,7.328
300.867,4.677,7.337
300.900,4.677,7.509
300.933,4.697,7.513
300.967,4.697,7.513
301.000,4.727,7.500
301.033,4.727,7.500
301.067,4.727,7.668
301.100,4.727,7.668
301.133,4.727,7.668
301.167,4.727,7.668
301.200,4.756,7.642
301.233,4.756,7.642
301.267,4.756,7.642
301.300,4.756,7.642
301.333,4.756,7.642
301.367,4.775,7.620
301.400,4.775,7.620
301.433,4.801,7.606
301.467,4.824,7.589
301.500,4.843,7.574
301.533,4.857,7.559
301.567,4.871,7.543
301.600,4.871,7.543
301.633,4.871,7.543
301.667,4.885,7.540
301.700,4.885,7.540
301.733,4.903,7.540
301.767,4.914,7.536
301.800,4.919,7.532
301.833,4.919,7.532
301.867,4.919,7.532
301.900,4.931,7.535
301.933,4.931,7.664
301.967,4.950,7.656
302.000,4.950,7.656
302.033,4.950,7.780
302.067,4.950,7.780
302.100,4.950,7.780
302.133,4.971,7.774
302.167,4.971,7.774
302.200,4.999,7.782
302.233,5.021,7.796
302.267,5.041,7.806
302.300,5.059,7.814
302.333,5.076,7.822
302.367,5.090,7.832
302.400,5.107,7.844
302.433,5.130,7.863
302.467,5.130,7.863
302.500,5.130,7.863
302.533,5.130,7.863
302.567,5.130,7.863
302.600,5.130,7.863
302.633,5.130,7.863
302.667,5.160,7.900
302.700,5.160,7.900
302.733,5.160,7.900
302.767,5.160,7.900
302.800,5.160,7.900
302.833,5.194,7.948
302.867,5.226,7.997
302.900,5.226,7.997
302.933,5.226,7.956
302.967,5.226,7.956
303.000,5.226,7.956
303.033,5.226,7.956
303.067,5.264,8.022
303.100,5.264,8.022
303.133,5.264,8.022
303.167,5.307,8.085
303.200,5.307,8.085
303.233,5.342,8.147
303.267,5.342,8.147
303.300,5.376,8.200
303.333,5.410,8.245
303.367,5.410,8.136
303.400,5.410,8.136
303.433,5.410,8.136
303.467,5.410,8.026
303.500,5.454,8.116
303.533,5.454,8.116
303.567,5.454,8.116
303.600,5.493,8.200
303.633,5.525,8.285
303.667,5.525,8.129
303.700,5.525,8.129
303.733,5.525,8.129
303.767,5.566,8.235
303.800,5.566,8.235
303.833,5.566,8.235
303.867,5.607,8.350
303.900,5.607,8.350
303.933,5.607,8.350
303.967,5.656,8.454
304.000,5.656,8.454
304.033,5.656,8.454
304.067,5.656,8.454
304.100,5.656,8.454
304.133,5.656,8.454
304.167,5.715,8.565
304.200,5.715,8.565
304.233,5.715,8.565
304.267,5.715,8.565
304.300,5.715,8.270
304.333,5.715,8.270
304.367,5.715,8.270
304.400,5.715,8.270
304.433,5.715,8.270
304.467,5.715,8.270
304.500,5.715,8.270
304.533,5.715,8.270
304.567,5.715,8.270
304.600,5.715,8.270
304.633,5.715,8.270
304.667,5.715,8.270
304.700,5.715,8.270
304.733,5.715,8.270
304.767,5.715,8.270
304.800,5.806,8.475
304.833,5.886,8.661
304.867,5.952,8.836
304.900,5.952,8.836
304.933,5.952,8.836
304.967,5.952,8.836
305.000,5.952,8.836
305.033,6.025,9.016
305.067,6.025,9.016
305.100,6.025,9.016
305.133,6.025,9.016
305.167,6.100,9.187
305.200,6.100,9.187
305.233,6.100,9.187
305.267,6.171,9.359
305.300,6.242,9.514
305.333,6.305,9.652
305.367,6.305,9.652
305.400,6.305,9.652
305.433,6.369,9.788
305.467,6.369,9.788
305.500,6.369,9.788
305.533,6.428,9.931
305.567,6.428,9.931
305.600,6.428,9.931
305.633,6.428,9.931
305.667,6.428,9.931
305.700,6.428,9.205
305.733,6.428,9.205
305.767,6.428,9.205
305.800,6.428,8.513
305.833,6.498,8.817
305.867,6.564,9.090
305.900,6.622,9.337
305.933,6.681,9.556
305.967,6.731,9.758
306.000,6.779,9.943
306.033,6.822,10.119
306.067,6.822,10.119
306.100,6.822,10.119
306.133,6.868,10.287
306.167,6.912,10.432
306.200,6.951,10.568
306.233,6.985,10.703
306.267,7.013,10.839
306.300,7.013,10.839
306.333,7.013,10.839
306.367,7.013,10.839
306.400,7.013,10.839
306.433,7.049,10.965
306.467,7.049,10.965
306.500,7.049,10.965
306.533,7.049,9.945
306.567,7.049,9.945
306.600,7.096,10.171
